draw,rt_quintile,p_choose_S
310,5,1.0
311,1,0.0
311,2,0.0
311,3,0.5058275058275058
311,4,1.0
311,5,1.0
312,1,0.0
312,2,0.0
312,3,0.4794094794094794
312,4,1.0
312,5,1.0
313,1,0.0
313,2,0.0
313,3,0.4887334887334887
313,4,1.0
313,5,1.0
314,1,0.0
314,2,0.0
314,3,0.4794094794094794
314,4,1.0
314,5,1.0
315,1,0.0
315,2,0.0
315,3,0.4887334887334887
315,4,1.0
315,5,1.0
316,1,0.0
316,2,0.0
316,3,0.4933954933954934
316,4,1.0
316,5,1.0
317,1,0.0
317,2,0.0
317,3,0.5097125097125097
317,4,1.0
317,5,1.0
318,1,0.0
318,2,0.0
318,3,0.4887334887334887
318,4,1.0
318,5,1.0
319,1,0.0
319,2,0.0
319,3,0.48717948717948717
319,4,1.0
319,5,1.0
320,1,0.0
320,2,0.0
320,3,0.5244755244755245
320,4,1.0
320,5,1.0
321,1,0.0
321,2,0.0
321,3,0.48096348096348096
321,4,1.0
321,5,1.0
322,1,0.0
322,2,0.0
322,3,0.48795648795648794
322,4,1.0
322,5,1.0
323,1,0.0
323,2,0.0
323,3,0.4933954933954934
323,4,1.0
323,5,1.0
324,1,0.0
324,2,0.0
324,3,0.5143745143745144
324,4,1.0
324,5,1.0
325,1,0.0
325,2,0.0
325,3,0.5167055167055167
325,4,1.0
325,5,1.0
326,1,0.0
326,2,0.0
326,3,0.5283605283605284
326,4,1.0
326,5,1.0
327,1,0.0
327,2,0.0
327,3,0.5167055167055167
327,4,1.0
327,5,1.0
328,1,0.0
328,2,0.0
328,3,0.48951048951048953
328,4,1.0
328,5,1.0
329,1,0.0
329,2,0.0
329,3,0.5205905205905206
329,4,1.0
329,5,1.0
330,1,0.0
330,2,0.0
330,3,0.4996114996114996
330,4,1.0
330,5,1.0
331,1,0.0
331,2,0.0
331,3,0.5027195027195027
331,4,1.0
331,5,1.0
332,1,0.0
332,2,0.0
332,3,0.49417249417249415
332,4,1.0
332,5,1.0
333,1,0.0
333,2,0.0
333,3,0.48795648795648794
333,4,1.0
333,5,1.0
334,1,0.0
334,2,0.0
334,3,0.5143745143745144
334,4,1.0
334,5,1.0
335,1,0.0
335,2,0.0
335,3,0.4887334887334887
335,4,1.0
335,5,1.0
336,1,0.0
336,2,0.0
336,3,0.49184149184149184
336,4,1.0
336,5,1.0
337,1,0.0
337,2,0.0
337,3,0.5337995337995338
337,4,1.0
337,5,1.0
338,1,0.0
338,2,0.0
338,3,0.4864024864024864
338,4,1.0
338,5,1.0
339,1,0.0
339,2,0.0
339,3,0.4801864801864802
339,4,1.0
339,5,1.0
340,1,0.0
340,2,0.0
340,3,0.5011655011655012
340,4,1.0
340,5,1.0
341,1,0.0
341,2,0.0
341,3,0.5151515151515151
341,4,1.0
341,5,1.0
342,1,0.0
342,2,0.0
342,3,0.4662004662004662
342,4,1.0
342,5,1.0
343,1,0.0
343,2,0.0
343,3,0.5034965034965035
343,4,1.0
343,5,1.0
344,1,0.0
344,2,0.0
344,3,0.515928515928516
344,4,1.0
344,5,1.0
345,1,0.0
345,2,0.0
345,3,0.4926184926184926
345,4,1.0
345,5,1.0
346,1,0.0
346,2,0.0
346,3,0.515928515928516
346,4,1.0
346,5,1.0
347,1,0.0
347,2,0.0
347,3,0.4840714840714841
347,4,1.0
347,5,1.0
348,1,0.0
348,2,0.0
348,3,0.5291375291375291
348,4,1.0
348,5,1.0
349,1,0.0
349,2,0.0
349,3,0.4358974358974359
349,4,1.0
349,5,1.0
350,1,0.0
350,2,0.0
350,3,0.5291375291375291
350,4,1.0
350,5,1.0
351,1,0.0
351,2,0.0
351,3,0.4864024864024864
351,4,1.0
351,5,1.0
352,1,0.0
352,2,0.0
352,3,0.4444444444444444
352,4,1.0
352,5,1.0
353,1,0.0
353,2,0.0
353,3,0.48717948717948717
353,4,1.0
353,5,1.0
354,1,0.0
354,2,0.0
354,3,0.48717948717948717
354,4,1.0
354,5,1.0
355,1,0.0
355,2,0.0
355,3,0.508935508935509
355,4,1.0
355,5,1.0
356,1,0.0
356,2,0.0
356,3,0.508935508935509
356,4,1.0
356,5,1.0
357,1,0.0
357,2,0.0
357,3,0.5439005439005439
357,4,1.0
357,5,1.0
358,1,0.0
358,2,0.0
358,3,0.5104895104895105
358,4,1.0
358,5,1.0
359,1,0.0
359,2,0.0
359,3,0.49417249417249415
359,4,1.0
359,5,1.0
360,1,0.0
360,2,0.0
360,3,0.48562548562548563
360,4,1.0
360,5,1.0
361,1,0.0
361,2,0.0
361,3,0.48795648795648794
361,4,1.0
361,5,1.0
362,1,0.0
362,2,0.0
362,3,0.5182595182595182
362,4,1.0
362,5,1.0
363,1,0.0
363,2,0.0
363,3,0.4988344988344988
363,4,1.0
363,5,1.0
364,1,0.0
364,2,0.0
364,3,0.48951048951048953
364,4,1.0
364,5,1.0
365,1,0.0
365,2,0.0
365,3,0.49805749805749805
365,4,1.0
365,5,1.0
366,1,0.0
366,2,0.0
366,3,0.5073815073815073
366,4,1.0
366,5,1.0
367,1,0.0
367,2,0.0
367,3,0.5143745143745144
367,4,1.0
367,5,1.0
368,1,0.0
368,2,0.0
368,3,0.5011655011655012
368,4,1.0
368,5,1.0
369,1,0.0
369,2,0.0
369,3,0.46464646464646464
369,4,1.0
369,5,1.0
370,1,0.0
370,2,0.0
370,3,0.5104895104895105
370,4,1.0
370,5,1.0
371,1,0.0
371,2,0.0
371,3,0.5042735042735043
371,4,1.0
371,5,1.0
372,1,0.0
372,2,0.0
372,3,0.4933954933954934
372,4,1.0
372,5,1.0
373,1,0.0
373,2,0.0
373,3,0.5151515151515151
373,4,1.0
373,5,1.0
374,1,0.0
374,2,0.0
374,3,0.5058275058275058
374,4,1.0
374,5,1.0
375,1,0.0
375,2,0.0
375,3,0.4763014763014763
375,4,1.0
375,5,1.0
376,1,0.0
376,2,0.0
376,3,0.48562548562548563
376,4,1.0
376,5,1.0
377,1,0.0
377,2,0.0
377,3,0.5097125097125097
377,4,1.0
377,5,1.0
378,1,0.0
378,2,0.0
378,3,0.4133644133644134
378,4,1.0
378,5,1.0
379,1,0.0
379,2,0.0
379,3,0.5135975135975136
379,4,1.0
379,5,1.0
380,1,0.0
380,2,0.0
380,3,0.45998445998445997
380,4,1.0
380,5,1.0
381,1,0.0
381,2,0.0
381,3,0.508935508935509
381,4,1.0
381,5,1.0
382,1,0.0
382,2,0.0
382,3,0.4864024864024864
382,4,1.0
382,5,1.0
383,1,0.0
383,2,0.0
383,3,0.4654234654234654
383,4,1.0
383,5,1.0
384,1,0.0
384,2,0.0
384,3,0.4568764568764569
384,4,1.0
384,5,1.0
385,1,0.0
385,2,0.0
385,3,0.47863247863247865
385,4,1.0
385,5,1.0
386,1,0.0
386,2,0.0
386,3,0.4568764568764569
386,4,1.0
386,5,1.0
387,1,0.0
387,2,0.0
387,3,0.48951048951048953
387,4,1.0
387,5,1.0
388,1,0.0
388,2,0.0
388,3,0.4693084693084693
388,4,1.0
388,5,1.0
389,1,0.0
389,2,0.0
389,3,0.5143745143745144
389,4,1.0
389,5,1.0
390,1,0.0
390,2,0.0
390,3,0.45998445998445997
390,4,1.0
390,5,1.0
391,1,0.0
391,2,0.0
391,3,0.4755244755244755
391,4,1.0
391,5,1.0
392,1,0.0
392,2,0.0
392,3,0.48096348096348096
392,4,1.0
392,5,1.0
393,1,0.0
393,2,0.0
393,3,0.4506604506604507
393,4,1.0
393,5,1.0
394,1,0.0
394,2,0.0
394,3,0.46231546231546233
394,4,1.0
394,5,1.0
395,1,0.0
395,2,0.0
395,3,0.44522144522144524
395,4,1.0
395,5,1.0
396,1,0.0
396,2,0.0
396,3,0.4592074592074592
396,4,1.0
396,5,1.0
397,1,0.0
397,2,0.0
397,3,0.45765345765345766
397,4,1.0
397,5,1.0
398,1,0.0
398,2,0.0
398,3,0.4933954933954934
398,4,1.0
398,5,1.0
399,1,0.0
399,2,0.0
399,3,0.5081585081585082
399,4,1.0
399,5,1.0
400,1,0.0
400,2,0.0
400,3,0.47863247863247865
400,4,1.0
400,5,1.0
401,1,0.0
401,2,0.0
401,3,0.46386946386946387
401,4,1.0
401,5,1.0
402,1,0.0
402,2,0.0
402,3,0.46153846153846156
402,4,1.0
402,5,1.0
403,1,0.0
403,2,0.0
403,3,0.48174048174048173
403,4,1.0
403,5,1.0
404,1,0.0
404,2,0.0
404,3,0.4716394716394716
404,4,1.0
404,5,1.0
405,1,0.0
405,2,0.0
405,3,0.4926184926184926
405,4,1.0
405,5,1.0
406,1,0.0
406,2,0.0
406,3,0.4887334887334887
406,4,1.0
406,5,1.0
407,1,0.0
407,2,0.0
407,3,0.46386946386946387
407,4,1.0
407,5,1.0
408,1,0.0
408,2,0.0
408,3,0.46386946386946387
408,4,1.0
408,5,1.0
409,1,0.0
409,2,0.0
409,3,0.4592074592074592
409,4,1.0
409,5,1.0
410,1,0.0
410,2,0.0
410,3,0.44366744366744365
410,4,1.0
410,5,1.0
411,1,0.0
411,2,0.0
411,3,0.4506604506604507
411,4,1.0
411,5,1.0
412,1,0.0
412,2,0.0
412,3,0.45765345765345766
412,4,1.0
412,5,1.0
413,1,0.0
413,2,0.0
413,3,0.4677544677544678
413,4,1.0
413,5,1.0
414,1,0.0
414,2,0.0
414,3,0.45765345765345766
414,4,1.0
414,5,1.0
415,1,0.0
415,2,0.0
415,3,0.49184149184149184
415,4,1.0
415,5,1.0
416,1,0.0
416,2,0.0
416,3,0.4700854700854701
416,4,1.0
416,5,1.0
417,1,0.0
417,2,0.0
417,3,0.48484848484848486
417,4,1.0
417,5,1.0
418,1,0.0
418,2,0.0
418,3,0.49106449106449107
418,4,1.0
418,5,1.0
419,1,0.0
419,2,0.0
419,3,0.48096348096348096
419,4,1.0
419,5,1.0
420,1,0.0
420,2,0.0
420,3,0.44755244755244755
420,4,1.0
420,5,1.0
421,1,0.0
421,2,0.0
421,3,0.4801864801864802
421,4,1.0
421,5,1.0
422,1,0.0
422,2,0.0
422,3,0.43278943278943277
422,4,1.0
422,5,1.0
423,1,0.0
423,2,0.0
423,3,0.4467754467754468
423,4,1.0
423,5,1.0
424,1,0.0
424,2,0.0
424,3,0.45765345765345766
424,4,1.0
424,5,1.0
425,1,0.0
425,2,0.0
425,3,0.48562548562548563
425,4,1.0
425,5,1.0
426,1,0.0
426,2,0.0
426,3,0.4700854700854701
426,4,1.0
426,5,1.0
427,1,0.0
427,2,0.0
427,3,0.466977466977467
427,4,1.0
427,5,1.0
428,1,0.0
428,2,0.0
428,3,0.4825174825174825
428,4,1.0
428,5,1.0
429,1,0.0
429,2,0.0
429,3,0.48717948717948717
429,4,1.0
429,5,1.0
430,1,0.0
430,2,0.0
430,3,0.46464646464646464
430,4,1.0
430,5,1.0
431,1,0.0
431,2,0.0
431,3,0.48096348096348096
431,4,1.0
431,5,1.0
432,1,0.0
432,2,0.0
432,3,0.47241647241647244
432,4,1.0
432,5,1.0
433,1,0.0
433,2,0.0
433,3,0.5252525252525253
433,4,1.0
433,5,1.0
434,1,0.0
434,2,0.0
434,3,0.4933954933954934
434,4,1.0
434,5,1.0
435,1,0.0
435,2,0.0
435,3,0.47863247863247865
435,4,1.0
435,5,1.0
436,1,0.0
436,2,0.0
436,3,0.46386946386946387
436,4,1.0
436,5,1.0
437,1,0.0
437,2,0.0
437,3,0.48951048951048953
437,4,1.0
437,5,1.0
438,1,0.0
438,2,0.0
438,3,0.473970473970474
438,4,1.0
438,5,1.0
439,1,0.0
439,2,0.0
439,3,0.4568764568764569
439,4,1.0
439,5,1.0
440,1,0.0
440,2,0.0
440,3,0.4467754467754468
440,4,1.0
440,5,1.0
441,1,0.0
441,2,0.0
441,3,0.4405594405594406
441,4,1.0
441,5,1.0
442,1,0.0
442,2,0.0
442,3,0.47086247086247085
442,4,1.0
442,5,1.0
443,1,0.0
443,2,0.0
443,3,0.44522144522144524
443,4,1.0
443,5,1.0
444,1,0.0
444,2,0.0
444,3,0.4965034965034965
444,4,1.0
444,5,1.0
445,1,0.0
445,2,0.0
445,3,0.46076146076146074
445,4,1.0
445,5,1.0
446,1,0.0
446,2,0.0
446,3,0.44133644133644134
446,4,1.0
446,5,1.0
447,1,0.0
447,2,0.0
447,3,0.46231546231546233
447,4,1.0
447,5,1.0
448,1,0.0
448,2,0.0
448,3,0.4677544677544678
448,4,1.0
448,5,1.0
449,1,0.0
449,2,0.0
449,3,0.4794094794094794
449,4,1.0
449,5,1.0
450,1,0.0
450,2,0.0
450,3,0.4763014763014763
450,4,1.0
450,5,1.0
451,1,0.0
451,2,0.0
451,3,0.48562548562548563
451,4,1.0
451,5,1.0
452,1,0.0
452,2,0.0
452,3,0.48329448329448327
452,4,1.0
452,5,1.0
453,1,0.0
453,2,0.0
453,3,0.43123543123543123
453,4,1.0
453,5,1.0
454,1,0.0
454,2,0.0
454,3,0.48096348096348096
454,4,1.0
454,5,1.0
455,1,0.0
455,2,0.0
455,3,0.4444444444444444
455,4,1.0
455,5,1.0
456,1,0.0
456,2,0.0
456,3,0.4763014763014763
456,4,1.0
456,5,1.0
457,1,0.0
457,2,0.0
457,3,0.4568764568764569
457,4,1.0
457,5,1.0
458,1,0.0
458,2,0.0
458,3,0.439005439005439
458,4,1.0
458,5,1.0
459,1,0.0
459,2,0.0
459,3,0.44755244755244755
459,4,1.0
459,5,1.0
460,1,0.0
460,2,0.0
460,3,0.4662004662004662
460,4,1.0
460,5,1.0
461,1,0.0
461,2,0.0
461,3,0.4996114996114996
461,4,1.0
461,5,1.0
462,1,0.0
462,2,0.0
462,3,0.45376845376845376
462,4,1.0
462,5,1.0
463,1,0.0
463,2,0.0
463,3,0.473970473970474
463,4,1.0
463,5,1.0
464,1,0.0
464,2,0.0
464,3,0.4965034965034965
464,4,1.0
464,5,1.0
465,1,0.0
465,2,0.0
465,3,0.49106449106449107
465,4,1.0
465,5,1.0
466,1,0.0
466,2,0.0
466,3,0.4568764568764569
466,4,1.0
466,5,1.0
467,1,0.0
467,2,0.0
467,3,0.45454545454545453
467,4,1.0
467,5,1.0
468,1,0.0
468,2,0.0
468,3,0.4972804972804973
468,4,1.0
468,5,1.0
469,1,0.0
469,2,0.0
469,3,0.5128205128205128
469,4,1.0
469,5,1.0
470,1,0.0
470,2,0.0
470,3,0.48951048951048953
470,4,1.0
470,5,1.0
471,1,0.0
471,2,0.0
471,3,0.5081585081585082
471,4,1.0
471,5,1.0
472,1,0.0
472,2,0.0
472,3,0.49417249417249415
472,4,1.0
472,5,1.0
473,1,0.0
473,2,0.0
473,3,0.4933954933954934
473,4,1.0
473,5,1.0
474,1,0.0
474,2,0.0
474,3,0.4933954933954934
474,4,1.0
474,5,1.0
475,1,0.0
475,2,0.0
475,3,0.47086247086247085
475,4,1.0
475,5,1.0
476,1,0.0
476,2,0.0
476,3,0.49106449106449107
476,4,1.0
476,5,1.0
477,1,0.0
477,2,0.0
477,3,0.49805749805749805
477,4,1.0
477,5,1.0
478,1,0.0
478,2,0.0
478,3,0.4965034965034965
478,4,1.0
478,5,1.0
479,1,0.0
479,2,0.0
479,3,0.4972804972804973
479,4,1.0
479,5,1.0
480,1,0.0
480,2,0.0
480,3,0.4731934731934732
480,4,1.0
480,5,1.0
481,1,0.0
481,2,0.0
481,3,0.5066045066045066
481,4,1.0
481,5,1.0
482,1,0.0
482,2,0.0
482,3,0.47241647241647244
482,4,1.0
482,5,1.0
483,1,0.0
483,2,0.0
483,3,0.46464646464646464
483,4,1.0
483,5,1.0
484,1,0.0
484,2,0.0
484,3,0.46231546231546233
484,4,1.0
484,5,1.0
485,1,0.0
485,2,0.0
485,3,0.43045843045843046
485,4,1.0
485,5,1.0
486,1,0.0
486,2,0.0
486,3,0.4677544677544678
486,4,1.0
486,5,1.0
487,1,0.0
487,2,0.0
487,3,0.445998445998446
487,4,1.0
487,5,1.0
488,1,0.0
488,2,0.0
488,3,0.4864024864024864
488,4,1.0
488,5,1.0
489,1,0.0
489,2,0.0
489,3,0.4700854700854701
489,4,1.0
489,5,1.0
490,1,0.0
490,2,0.0
490,3,0.49184149184149184
490,4,1.0
490,5,1.0
491,1,0.0
491,2,0.0
491,3,0.45998445998445997
491,4,1.0
491,5,1.0
492,1,0.0
492,2,0.0
492,3,0.4553224553224553
492,4,1.0
492,5,1.0
493,1,0.0
493,2,0.0
493,3,0.4887334887334887
493,4,1.0
493,5,1.0
494,1,0.0
494,2,0.0
494,3,0.4926184926184926
494,4,1.0
494,5,1.0
495,1,0.0
495,2,0.0
495,3,0.473970473970474
495,4,1.0
495,5,1.0
496,1,0.0
496,2,0.0
496,3,0.4988344988344988
496,4,1.0
496,5,1.0
497,1,0.0
497,2,0.0
497,3,0.48329448329448327
497,4,1.0
497,5,1.0
498,1,0.0
498,2,0.0
498,3,0.4972804972804973
498,4,1.0
498,5,1.0
499,1,0.0
499,2,0.0
499,3,0.4592074592074592
499,4,1.0
499,5,1.0
500,1,0.0
500,2,0.0
500,3,0.4801864801864802
500,4,1.0
500,5,1.0
501,1,0.0
501,2,0.0
501,3,0.4281274281274281
501,4,1.0
501,5,1.0
502,1,0.0
502,2,0.0
502,3,0.46386946386946387
502,4,1.0
502,5,1.0
503,1,0.0
503,2,0.0
503,3,0.46853146853146854
503,4,1.0
503,5,1.0
504,1,0.0
504,2,0.0
504,3,0.4662004662004662
504,4,1.0
504,5,1.0
505,1,0.0
505,2,0.0
505,3,0.49417249417249415
505,4,1.0
505,5,1.0
506,1,0.0
506,2,0.0
506,3,0.48329448329448327
506,4,1.0
506,5,1.0
507,1,0.0
507,2,0.0
507,3,0.4700854700854701
507,4,1.0
507,5,1.0
508,1,0.0
508,2,0.0
508,3,0.4755244755244755
508,4,1.0
508,5,1.0
509,1,0.0
509,2,0.0
509,3,0.48174048174048173
509,4,1.0
509,5,1.0
510,1,0.0
510,2,0.0
510,3,0.4864024864024864
510,4,1.0
510,5,1.0
511,1,0.0
511,2,0.0
511,3,0.48174048174048173
511,4,1.0
511,5,1.0
512,1,0.0
512,2,0.0
512,3,0.46464646464646464
512,4,1.0
512,5,1.0
513,1,0.0
513,2,0.0
513,3,0.49106449106449107
513,4,1.0
513,5,1.0
514,1,0.0
514,2,0.0
514,3,0.4933954933954934
514,4,1.0
514,5,1.0
515,1,0.0
515,2,0.0
515,3,0.48174048174048173
515,4,1.0
515,5,1.0
516,1,0.0
516,2,0.0
516,3,0.5174825174825175
516,4,1.0
516,5,1.0
517,1,0.0
517,2,0.0
517,3,0.4763014763014763
517,4,1.0
517,5,1.0
518,1,0.0
518,2,0.0
518,3,0.4996114996114996
518,4,1.0
518,5,1.0
519,1,0.0
519,2,0.0
519,3,0.466977466977467
519,4,1.0
519,5,1.0
520,1,0.0
520,2,0.0
520,3,0.4840714840714841
520,4,1.0
520,5,1.0
521,1,0.0
521,2,0.0
521,3,0.48795648795648794
521,4,1.0
521,5,1.0
522,1,0.0
522,2,0.0
522,3,0.48717948717948717
522,4,1.0
522,5,1.0
523,1,0.0
523,2,0.0
523,3,0.46231546231546233
523,4,1.0
523,5,1.0
524,1,0.0
524,2,0.0
524,3,0.508935508935509
524,4,1.0
524,5,1.0
525,1,0.0
525,2,0.0
525,3,0.5019425019425019
525,4,1.0
525,5,1.0
526,1,0.0
526,2,0.0
526,3,0.5027195027195027
526,4,1.0
526,5,1.0
527,1,0.0
527,2,0.0
527,3,0.5073815073815073
527,4,1.0
527,5,1.0
528,1,0.0
528,2,0.0
528,3,0.4592074592074592
528,4,1.0
528,5,1.0
529,1,0.0
529,2,0.0
529,3,0.4700854700854701
529,4,1.0
529,5,1.0
530,1,0.0
530,2,0.0
530,3,0.5027195027195027
530,4,1.0
530,5,1.0
531,1,0.0
531,2,0.0
531,3,0.5003885003885004
531,4,1.0
531,5,1.0
532,1,0.0
532,2,0.0
532,3,0.46386946386946387
532,4,1.0
532,5,1.0
533,1,0.0
533,2,0.0
533,3,0.4887334887334887
533,4,1.0
533,5,1.0
534,1,0.0
534,2,0.0
534,3,0.49572649572649574
534,4,1.0
534,5,1.0
535,1,0.0
535,2,0.0
535,3,0.4483294483294483
535,4,1.0
535,5,1.0
536,1,0.0
536,2,0.0
536,3,0.4553224553224553
536,4,1.0
536,5,1.0
537,1,0.0
537,2,0.0
537,3,0.49106449106449107
537,4,1.0
537,5,1.0
538,1,0.0
538,2,0.0
538,3,0.5011655011655012
538,4,1.0
538,5,1.0
539,1,0.0
539,2,0.0
539,3,0.5104895104895105
539,4,1.0
539,5,1.0
540,1,0.0
540,2,0.0
540,3,0.4965034965034965
540,4,1.0
540,5,1.0
541,1,0.0
541,2,0.0
541,3,0.4972804972804973
541,4,1.0
541,5,1.0
542,1,0.0
542,2,0.0
542,3,0.48174048174048173
542,4,1.0
542,5,1.0
543,1,0.0
543,2,0.0
543,3,0.4902874902874903
543,4,1.0
543,5,1.0
544,1,0.0
544,2,0.0
544,3,0.4763014763014763
544,4,1.0
544,5,1.0
545,1,0.0
545,2,0.0
545,3,0.4825174825174825
545,4,1.0
545,5,1.0
546,1,0.0
546,2,0.0
546,3,0.49805749805749805
546,4,1.0
546,5,1.0
547,1,0.0
547,2,0.0
547,3,0.4755244755244755
547,4,1.0
547,5,1.0
548,1,0.0
548,2,0.0
548,3,0.445998445998446
548,4,1.0
548,5,1.0
549,1,0.0
549,2,0.0
549,3,0.5042735042735043
549,4,1.0
549,5,1.0
550,1,0.0
550,2,0.0
550,3,0.5205905205905206
550,4,1.0
550,5,1.0
551,1,0.0
551,2,0.0
551,3,0.5221445221445221
551,4,1.0
551,5,1.0
552,1,0.0
552,2,0.0
552,3,0.5003885003885004
552,4,1.0
552,5,1.0
553,1,0.0
553,2,0.0
553,3,0.4972804972804973
553,4,1.0
553,5,1.0
554,1,0.0
554,2,0.0
554,3,0.46386946386946387
554,4,1.0
554,5,1.0
555,1,0.0
555,2,0.0
555,3,0.466977466977467
555,4,1.0
555,5,1.0
556,1,0.0
556,2,0.0
556,3,0.46076146076146074
556,4,1.0
556,5,1.0
557,1,0.0
557,2,0.0
557,3,0.4654234654234654
557,4,1.0
557,5,1.0
558,1,0.0
558,2,0.0
558,3,0.48096348096348096
558,4,1.0
558,5,1.0
559,1,0.0
559,2,0.0
559,3,0.4491064491064491
559,4,1.0
559,5,1.0
560,1,0.0
560,2,0.0
560,3,0.4654234654234654
560,4,1.0
560,5,1.0
561,1,0.0
561,2,0.0
561,3,0.4568764568764569
561,4,1.0
561,5,1.0
562,1,0.0
562,2,0.0
562,3,0.4560994560994561
562,4,1.0
562,5,1.0
563,1,0.0
563,2,0.0
563,3,0.43278943278943277
563,4,1.0
563,5,1.0
564,1,0.0
564,2,0.0
564,3,0.47785547785547783
564,4,1.0
564,5,1.0
565,1,0.0
565,2,0.0
565,3,0.4801864801864802
565,4,1.0
565,5,1.0
566,1,0.0
566,2,0.0
566,3,0.49805749805749805
566,4,1.0
566,5,1.0
567,1,0.0
567,2,0.0
567,3,0.48484848484848486
567,4,1.0
567,5,1.0
568,1,0.0
568,2,0.0
568,3,0.4755244755244755
568,4,1.0
568,5,1.0
569,1,0.0
569,2,0.0
569,3,0.46386946386946387
569,4,1.0
569,5,1.0
570,1,0.0
570,2,0.0
570,3,0.48795648795648794
570,4,1.0
570,5,1.0
571,1,0.0
571,2,0.0
571,3,0.508935508935509
571,4,1.0
571,5,1.0
572,1,0.0
572,2,0.0
572,3,0.4755244755244755
572,4,1.0
572,5,1.0
573,1,0.0
573,2,0.0
573,3,0.508935508935509
573,4,1.0
573,5,1.0
574,1,0.0
574,2,0.0
574,3,0.49106449106449107
574,4,1.0
574,5,1.0
575,1,0.0
575,2,0.0
575,3,0.47863247863247865
575,4,1.0
575,5,1.0
576,1,0.0
576,2,0.0
576,3,0.4763014763014763
576,4,1.0
576,5,1.0
577,1,0.0
577,2,0.0
577,3,0.4926184926184926
577,4,1.0
577,5,1.0
578,1,0.0
578,2,0.0
578,3,0.4522144522144522
578,4,1.0
578,5,1.0
579,1,0.0
579,2,0.0
579,3,0.4444444444444444
579,4,1.0
579,5,1.0
580,1,0.0
580,2,0.0
580,3,0.49106449106449107
580,4,1.0
580,5,1.0
581,1,0.0
581,2,0.0
581,3,0.48717948717948717
581,4,1.0
581,5,1.0
582,1,0.0
582,2,0.0
582,3,0.47086247086247085
582,4,1.0
582,5,1.0
583,1,0.0
583,2,0.0
583,3,0.4763014763014763
583,4,1.0
583,5,1.0
584,1,0.0
584,2,0.0
584,3,0.48795648795648794
584,4,1.0
584,5,1.0
585,1,0.0
585,2,0.0
585,3,0.46464646464646464
585,4,1.0
585,5,1.0
586,1,0.0
586,2,0.0
586,3,0.466977466977467
586,4,1.0
586,5,1.0
587,1,0.0
587,2,0.0
587,3,0.4188034188034188
587,4,1.0
587,5,1.0
588,1,0.0
588,2,0.0
588,3,0.4467754467754468
588,4,1.0
588,5,1.0
589,1,0.0
589,2,0.0
589,3,0.47863247863247865
589,4,1.0
589,5,1.0
590,1,0.0
590,2,0.0
590,3,0.4755244755244755
590,4,1.0
590,5,1.0
591,1,0.0
591,2,0.0
591,3,0.43045843045843046
591,4,1.0
591,5,1.0
592,1,0.0
592,2,0.0
592,3,0.4988344988344988
592,4,1.0
592,5,1.0
593,1,0.0
593,2,0.0
593,3,0.4864024864024864
593,4,1.0
593,5,1.0
594,1,0.0
594,2,0.0
594,3,0.4801864801864802
594,4,1.0
594,5,1.0
595,1,0.0
595,2,0.0
595,3,0.44755244755244755
595,4,1.0
595,5,1.0
596,1,0.0
596,2,0.0
596,3,0.49184149184149184
596,4,1.0
596,5,1.0
597,1,0.0
597,2,0.0
597,3,0.5073815073815073
597,4,1.0
597,5,1.0
598,1,0.0
598,2,0.0
598,3,0.4693084693084693
598,4,1.0
598,5,1.0
599,1,0.0
599,2,0.0
599,3,0.4677544677544678
599,4,1.0
599,5,1.0
600,1,0.0
600,2,0.0
600,3,0.48562548562548563
600,4,1.0
600,5,1.0
601,1,0.0
601,2,0.0
601,3,0.47863247863247865
601,4,1.0
601,5,1.0
602,1,0.0
602,2,0.0
602,3,0.48562548562548563
602,4,1.0
602,5,1.0
603,1,0.0
603,2,0.0
603,3,0.5058275058275058
603,4,1.0
603,5,1.0
604,1,0.0
604,2,0.0
604,3,0.4716394716394716
604,4,1.0
604,5,1.0
605,1,0.0
605,2,0.0
605,3,0.48484848484848486
605,4,1.0
605,5,1.0
606,1,0.0
606,2,0.0
606,3,0.4965034965034965
606,4,1.0
606,5,1.0
607,1,0.0
607,2,0.0
607,3,0.4988344988344988
607,4,1.0
607,5,1.0
608,1,0.0
608,2,0.0
608,3,0.45376845376845376
608,4,1.0
608,5,1.0
609,1,0.0
609,2,0.0
609,3,0.5104895104895105
609,4,1.0
609,5,1.0
610,1,0.0
610,2,0.0
610,3,0.4801864801864802
610,4,1.0
610,5,1.0
611,1,0.0
611,2,0.0
611,3,0.4693084693084693
611,4,1.0
611,5,1.0
612,1,0.0
612,2,0.0
612,3,0.46153846153846156
612,4,1.0
612,5,1.0
613,1,0.0
613,2,0.0
613,3,0.48174048174048173
613,4,1.0
613,5,1.0
614,1,0.0
614,2,0.0
614,3,0.4693084693084693
614,4,1.0
614,5,1.0
615,1,0.0
615,2,0.0
615,3,0.4840714840714841
615,4,1.0
615,5,1.0
616,1,0.0
616,2,0.0
616,3,0.47474747474747475
616,4,1.0
616,5,1.0
617,1,0.0
617,2,0.0
617,3,0.4654234654234654
617,4,1.0
617,5,1.0
618,1,0.0
618,2,0.0
618,3,0.5112665112665112
618,4,1.0
618,5,1.0
619,1,0.0
619,2,0.0
619,3,0.48329448329448327
619,4,1.0
619,5,1.0
620,1,0.0
620,2,0.0
620,3,0.47086247086247085
620,4,1.0
620,5,1.0
621,1,0.0
621,2,0.0
621,3,0.5011655011655012
621,4,1.0
